marked_register_2014,ward,street,treat,weights
0,A,18b9f7c1b5e33611c1e7e87c09e9b9cd,1,1.5385934819897085
1,A,8e81d5ca331d3a23ec3bc6621e6c9d19,0,2.856687898089172
1,A,8e81d5ca331d3a23ec3bc6621e6c9d19,0,2.856687898089172
0,G,1b9785ffacc5c9ac3cc40191039d374f,1,1.2855464159811987
0,G,1b9785ffacc5c9ac3cc40191039d374f,1,1.2855464159811987
1,E,17941f776a696d24f14caea0b414dd32,1,1.28125
1,E,17941f776a696d24f14caea0b414dd32,1,1.28125
1,E,17941f776a696d24f14caea0b414dd32,1,1.28125
0,B,b472e90427bd6b00fd0c1db0e0a62004,0,3.6119402985074633
0,B,b472e90427bd6b00fd0c1db0e0a62004,0,3.6119402985074633
1,A,c4c41f02ceab04fb8f7110ac404443c7,0,2.856687898089172
1,A,c4c41f02ceab04fb8f7110ac404443c7,0,2.856687898089172
0,E,d63e91b9a30ec8047ae35bab3b07c438,1,1.28125
0,E,d63e91b9a30ec8047ae35bab3b07c438,1,1.28125
0,E,d63e91b9a30ec8047ae35bab3b07c438,1,1.28125
0,E,29334dcd839c694333a783fb3447521f,1,1.28125
0,E,29334dcd839c694333a783fb3447521f,1,1.28125
1,C,fbc54142be57f5fdd9ff05298d2ecbd9,1,1.4331065759637187
1,C,fbc54142be57f5fdd9ff05298d2ecbd9,1,1.4331065759637187
0,C,fbc54142be57f5fdd9ff05298d2ecbd9,1,1.4331065759637187
0,C,68362e50ae1cf73dc0c81a0d3f215270,0,3.30890052356021
0,C,68362e50ae1cf73dc0c81a0d3f215270,0,3.30890052356021
0,C,68362e50ae1cf73dc0c81a0d3f215270,0,3.30890052356021
1,H,dadf729f1935ef5e2abddcdfb7af17d2,0,2.6447876447876446
1,H,dadf729f1935ef5e2abddcdfb7af17d2,0,2.6447876447876446
0,G,1bb1a54455803cd4e7d0cd3d6f693510,1,1.2855464159811987
0,G,1bb1a54455803cd4e7d0cd3d6f693510,1,1.2855464159811987
1,E,eb1b0452f89130e51f645656a7045993,1,1.28125
0,C,74d0c2c13ed2eb42102341e1412ba0f3,1,1.4331065759637187
0,B,cbf08a1a892ee7da441b9e2ca1122e54,1,1.3828571428571428
0,C,a5cb402438cd24dca22083d5bc1336b1,0,3.30890052356021
0,C,a5cb402438cd24dca22083d5bc1336b1,0,3.30890052356021
0,C,a5cb402438cd24dca22083d5bc1336b1,0,3.30890052356021
0,C,a5cb402438cd24dca22083d5bc1336b1,0,3.30890052356021
1,G,1c58f7088f48d545134d7c6ac8cac3a5,1,1.2855464159811987
0,H,f08ad126043f71e4addad861728fda1f,1,1.6079812206572772
0,H,f08ad126043f71e4addad861728fda1f,1,1.6079812206572772
0,H,f08ad126043f71e4addad861728fda1f,1,1.6079812206572772
0,H,f08ad126043f71e4addad861728fda1f,1,1.6079812206572772
0,H,f08ad126043f71e4addad861728fda1f,1,1.6079812206572772
0,G,156843fbaa7d6b0714636fcc7a38d216,1,1.2855464159811987
0,G,156843fbaa7d6b0714636fcc7a38d216,1,1.2855464159811987
1,A,92204525428c4149627e35d2de05a1ae,0,2.856687898089172
0,A,92204525428c4149627e35d2de05a1ae,0,2.856687898089172
1,D,e8c5ebf26f7a29d10b85e6c8685cc32c,1,1.3621683967704727
1,D,e8c5ebf26f7a29d10b85e6c8685cc32c,1,1.3621683967704727
1,A,77dad876fbcebb21c343f936ac380fbd,1,1.5385934819897085
1,A,77dad876fbcebb21c343f936ac380fbd,1,1.5385934819897085
0,G,b8ffc1db7c5d0db20a50f3a17d7340a7,1,1.2855464159811987
0,G,b8ffc1db7c5d0db20a50f3a17d7340a7,1,1.2855464159811987
1,D,7e6c2843912f9ad98a2f58f09d67055b,1,1.3621683967704727
1,D,7e6c2843912f9ad98a2f58f09d67055b,1,1.3621683967704727
1,D,6fd3619a47a043617ccf95d16d4e9293,1,1.3621683967704727
1,D,6fd3619a47a043617ccf95d16d4e9293,1,1.3621683967704727
0,I,5c45308b05280eb58c1dfa2ad9abf703,0,4.635000000000001
0,G,1eccea257f03a59ae88e5233512ad865,1,1.2855464159811987
0,G,1eccea257f03a59ae88e5233512ad865,1,1.2855464159811987
0,I,268548d493aaffce3afad7c773e2aaca,1,1.2751031636863823
0,I,268548d493aaffce3afad7c773e2aaca,1,1.2751031636863823
0,C,5db99e9a7fa14f7ae5b3fdeb4d1e5f41,1,1.4331065759637187
0,C,5db99e9a7fa14f7ae5b3fdeb4d1e5f41,1,1.4331065759637187
0,I,7f39cdf0a0fc2ece54dfb60e6f1651c5,1,1.2751031636863823
1,D,224715318ee4f54c7bb1ea0bdab0bbb4,0,3.7611464968152872
1,D,224715318ee4f54c7bb1ea0bdab0bbb4,0,3.7611464968152872
0,I,610db3dfee7dad1edaf294806f2ba390,0,4.635000000000001
0,I,610db3dfee7dad1edaf294806f2ba390,0,4.635000000000001
1,C,61d5afdaeb3ea3407c27f699235de335,0,3.30890052356021
1,C,61d5afdaeb3ea3407c27f699235de335,0,3.30890052356021
0,A,0370c8a3f4d9541be446617684bda83d,1,1.5385934819897085
0,A,0370c8a3f4d9541be446617684bda83d,1,1.5385934819897085
1,E,c0470c4b412188541cd750b6a9f2ac4e,1,1.28125
1,E,c0470c4b412188541cd750b6a9f2ac4e,1,1.28125
1,H,2148b1c9a98be307c934b3c59a8c318b,0,2.6447876447876446
0,H,2148b1c9a98be307c934b3c59a8c318b,0,2.6447876447876446
0,H,2148b1c9a98be307c934b3c59a8c318b,0,2.6447876447876446
0,H,05f3b4c5ca078e68a9e0949ef43c5d87,1,1.6079812206572772
0,H,05f3b4c5ca078e68a9e0949ef43c5d87,1,1.6079812206572772
1,C,280a75c56530ffbdf6630c262d085a13,1,1.4331065759637187
1,H,0f975378d188f55a4c1a0a09b6caab6a,1,1.6079812206572772
0,A,1cda32bafb46387e154dacb0dd9de997,1,1.5385934819897085
0,E,fec5ab6b4ffd193ecc39bcedb85080cc,1,1.28125
0,E,fec5ab6b4ffd193ecc39bcedb85080cc,1,1.28125
1,E,ad58a0f718d02e83a106f2b98dfdbb50,1,1.28125
1,E,ad58a0f718d02e83a106f2b98dfdbb50,1,1.28125
0,E,ad58a0f718d02e83a106f2b98dfdbb50,1,1.28125
0,E,ad58a0f718d02e83a106f2b98dfdbb50,1,1.28125
0,E,c82131f08351958aef0a81587db8ebbb,1,1.28125
1,E,c82131f08351958aef0a81587db8ebbb,1,1.28125
1,G,d05dfa087705e32a6f75cd28316aad7b,1,1.2855464159811987
0,G,d05dfa087705e32a6f75cd28316aad7b,1,1.2855464159811987
0,I,f8ce200124ef0c69945dc52494aed710,1,1.2751031636863823
0,I,f8ce200124ef0c69945dc52494aed710,1,1.2751031636863823
1,G,08da7cbf4f6ff692fe4701ff4a889820,1,1.2855464159811987
1,G,08da7cbf4f6ff692fe4701ff4a889820,1,1.2855464159811987
1,A,844455d874469ab8a714ae8abc7f96b3,1,1.5385934819897085
0,A,d226a7159353a7f7996df70842f2a9e7,1,1.5385934819897085
0,A,d226a7159353a7f7996df70842f2a9e7,1,1.5385934819897085
0,B,a0eed22792ee14b0adacbae586057424,1,1.3828571428571428
0,B,a0eed22792ee14b0adacbae586057424,1,1.3828571428571428
0,B,a0bfc0521e61a8c9d4706430e7e28296,0,3.6119402985074633
0,B,a0bfc0521e61a8c9d4706430e7e28296,0,3.6119402985074633
0,B,de36044294812e9ddd21033d36ca5511,1,1.3828571428571428
1,F,64086315bfd23fb3bcb5193a97741e19,1,1.195583596214511
1,C,219cdbfd43ecd6efc1d14f43dfc8959a,1,1.4331065759637187
1,C,219cdbfd43ecd6efc1d14f43dfc8959a,1,1.4331065759637187
1,B,b472e90427bd6b00fd0c1db0e0a62004,0,3.6119402985074633
1,B,b472e90427bd6b00fd0c1db0e0a62004,0,3.6119402985074633
1,E,26fcba9734d6f005de49627961eca492,0,4.555555555555556
1,E,26fcba9734d6f005de49627961eca492,0,4.555555555555556
1,I,9a27e40da45ff3b423ecce6ee7dfca3b,1,1.2751031636863823
1,I,9a27e40da45ff3b423ecce6ee7dfca3b,1,1.2751031636863823
1,B,a84b1e71be3504a1fb7b87c17a9b7ef1,1,1.3828571428571428
1,B,a84b1e71be3504a1fb7b87c17a9b7ef1,1,1.3828571428571428
1,G,ebbd3d91c815ed22b1c452276b2ee08c,1,1.2855464159811987
1,D,0affe96774dd2a86235d4458ada93083,1,1.3621683967704727
1,C,6d784741e770623a7120526def236893,1,1.4331065759637187
1,C,253c689709339b14e9f79c18f54d19b1,0,3.30890052356021
1,C,253c689709339b14e9f79c18f54d19b1,0,3.30890052356021
0,C,2744d5024756c96cd2f62bef2005734b,1,1.4331065759637187
0,C,934713bc4bbda887d1b1a9c152186a80,1,1.4331065759637187
0,C,934713bc4bbda887d1b1a9c152186a80,1,1.4331065759637187
0,C,934713bc4bbda887d1b1a9c152186a80,1,1.4331065759637187
1,G,623e41fa2b14830bad5c788abc63e2a9,1,1.2855464159811987
1,G,623e41fa2b14830bad5c788abc63e2a9,1,1.2855464159811987
1,A,cf8ab0c76a36c91659be3e1323ef4071,1,1.5385934819897085
0,A,cf8ab0c76a36c91659be3e1323ef4071,1,1.5385934819897085
1,C,68362e50ae1cf73dc0c81a0d3f215270,0,3.30890052356021
1,C,68362e50ae1cf73dc0c81a0d3f215270,0,3.30890052356021
0,C,68362e50ae1cf73dc0c81a0d3f215270,0,3.30890052356021
1,I,99661de37d34bdd34b445f2e97da74df,1,1.2751031636863823
1,I,99661de37d34bdd34b445f2e97da74df,1,1.2751031636863823
0,B,b26a5bad6e68e8d3818b43445b12a006,0,3.6119402985074633
0,B,b26a5bad6e68e8d3818b43445b12a006,0,3.6119402985074633
0,B,b26a5bad6e68e8d3818b43445b12a006,0,3.6119402985074633
1,D,22e05fb362fa9b914d0be47310fd72b4,1,1.3621683967704727
1,D,22e05fb362fa9b914d0be47310fd72b4,1,1.3621683967704727
0,F,f7fe6b2ae347ffbde5ee1b1f8353f5db,1,1.195583596214511
0,F,f7fe6b2ae347ffbde5ee1b1f8353f5db,1,1.195583596214511
0,I,4d56a2c759e4030575d387d445dde25c,1,1.2751031636863823
0,I,4d56a2c759e4030575d387d445dde25c,1,1.2751031636863823
0,I,4d56a2c759e4030575d387d445dde25c,1,1.2751031636863823
0,I,4d56a2c759e4030575d387d445dde25c,1,1.2751031636863823
1,F,a9d9e2af6facdcd8fe8d0d1628f4c755,0,6.112903225806453
1,F,a9d9e2af6facdcd8fe8d0d1628f4c755,0,6.112903225806453
0,F,a9d9e2af6facdcd8fe8d0d1628f4c755,0,6.112903225806453
1,D,48678183d3843eb30d1ab2ba1927b4bd,0,3.7611464968152872
1,D,48678183d3843eb30d1ab2ba1927b4bd,0,3.7611464968152872
1,E,eb1b0452f89130e51f645656a7045993,1,1.28125
0,E,eb1b0452f89130e51f645656a7045993,1,1.28125
0,C,097434748023558d0dc4dbebc13e1445,1,1.4331065759637187
0,C,74d0c2c13ed2eb42102341e1412ba0f3,1,1.4331065759637187
0,C,a5cb402438cd24dca22083d5bc1336b1,0,3.30890052356021
0,C,668b069c2db45caa80b6c42de3419582,0,3.30890052356021
0,C,668b069c2db45caa80b6c42de3419582,0,3.30890052356021
0,C,668b069c2db45caa80b6c42de3419582,0,3.30890052356021
0,G,1c58f7088f48d545134d7c6ac8cac3a5,1,1.2855464159811987
0,G,1c58f7088f48d545134d7c6ac8cac3a5,1,1.2855464159811987
1,G,3572eeb0292cfc2cdadc31611f048433,0,4.502057613168724
1,G,3572eeb0292cfc2cdadc31611f048433,0,4.502057613168724
0,B,b05b893c3513e74723b59e49228e8c47,1,1.3828571428571428
0,B,b05b893c3513e74723b59e49228e8c47,1,1.3828571428571428
1,B,cb6c8f599c82555a966ea293ee948f0e,1,1.3828571428571428
1,B,cb6c8f599c82555a966ea293ee948f0e,1,1.3828571428571428
1,D,fd6e896222b89651dc9877b749b42563,1,1.3621683967704727
1,H,f08ad126043f71e4addad861728fda1f,1,1.6079812206572772
1,H,f08ad126043f71e4addad861728fda1f,1,1.6079812206572772
1,D,8c48407a9529b4991908a5e2b0ea2792,1,1.3621683967704727
1,C,b285587b6813c8e319359cea6194bf98,1,1.4331065759637187
1,C,b285587b6813c8e319359cea6194bf98,1,1.4331065759637187
1,D,f78d42030d11912a49b98a1e12840fbf,0,3.7611464968152872
0,A,92204525428c4149627e35d2de05a1ae,0,2.856687898089172
0,A,92204525428c4149627e35d2de05a1ae,0,2.856687898089172
1,C,4457b61249126bb14b1c5df1a6112d37,1,1.4331065759637187
1,B,7a344565ddc80aa5588c277a75d2337f,1,1.3828571428571428
1,H,27c90a69c4ba8bb2314ddd15bee707ba,1,1.6079812206572772
0,D,e8c5ebf26f7a29d10b85e6c8685cc32c,1,1.3621683967704727
0,D,e8c5ebf26f7a29d10b85e6c8685cc32c,1,1.3621683967704727
0,C,e990396bc3461724d9805a508ae0d482,1,1.4331065759637187
0,C,e990396bc3461724d9805a508ae0d482,1,1.4331065759637187
0,C,e990396bc3461724d9805a508ae0d482,1,1.4331065759637187
0,C,e990396bc3461724d9805a508ae0d482,1,1.4331065759637187
0,D,6970411f377eccd96060932d1f424bd1,1,1.3621683967704727
0,G,482756b56b90c9d99d32f6579f5c0770,1,1.2855464159811987
0,G,482756b56b90c9d99d32f6579f5c0770,1,1.2855464159811987
0,I,d2b6294eda8f4996e4a93cc898516e66,1,1.2751031636863823
0,I,d2b6294eda8f4996e4a93cc898516e66,1,1.2751031636863823
0,C,34a24d62dd26cd4d2893aab3b621b453,1,1.4331065759637187
0,C,34a24d62dd26cd4d2893aab3b621b453,1,1.4331065759637187
0,C,34a24d62dd26cd4d2893aab3b621b453,1,1.4331065759637187
1,I,610db3dfee7dad1edaf294806f2ba390,0,4.635000000000001
1,I,610db3dfee7dad1edaf294806f2ba390,0,4.635000000000001
1,A,7db404109cc6338ac646aab7bb1676d2,0,2.856687898089172
1,A,7db404109cc6338ac646aab7bb1676d2,0,2.856687898089172
1,A,7db404109cc6338ac646aab7bb1676d2,0,2.856687898089172
0,C,61d5afdaeb3ea3407c27f699235de335,0,3.30890052356021
0,C,61d5afdaeb3ea3407c27f699235de335,0,3.30890052356021
0,E,c0470c4b412188541cd750b6a9f2ac4e,1,1.28125
0,E,c0470c4b412188541cd750b6a9f2ac4e,1,1.28125
0,A,f50b4c753746f9596b3005bc20d22781,1,1.5385934819897085
0,A,f50b4c753746f9596b3005bc20d22781,1,1.5385934819897085
0,D,3bf7645263ce8f9279d7b15e20b4e469,0,3.7611464968152872
0,B,57ec2db0004ed81036fa62f8c4041b55,1,1.3828571428571428
0,B,57ec2db0004ed81036fa62f8c4041b55,1,1.3828571428571428
0,G,b90c7805fd9cd6f4e041a128cdf1c6ec,1,1.2855464159811987
0,I,611103fbd75bf87fbdcc9260cd5eb7eb,1,1.2751031636863823
0,I,611103fbd75bf87fbdcc9260cd5eb7eb,1,1.2751031636863823
0,I,611103fbd75bf87fbdcc9260cd5eb7eb,1,1.2751031636863823
0,I,611103fbd75bf87fbdcc9260cd5eb7eb,1,1.2751031636863823
0,I,611103fbd75bf87fbdcc9260cd5eb7eb,1,1.2751031636863823
0,I,611103fbd75bf87fbdcc9260cd5eb7eb,1,1.2751031636863823
1,B,70f0e3c79296f8a69db30145446eee9c,0,3.6119402985074633
1,B,70f0e3c79296f8a69db30145446eee9c,0,3.6119402985074633
0,I,ba7f6f7604cd1260d19a256a7d587560,1,1.2751031636863823
0,I,ba7f6f7604cd1260d19a256a7d587560,1,1.2751031636863823
0,G,08da7cbf4f6ff692fe4701ff4a889820,1,1.2855464159811987
1,G,08da7cbf4f6ff692fe4701ff4a889820,1,1.2855464159811987
0,E,e8a53f1382013b1c846195f08e2a68ee,1,1.28125
0,E,e8a53f1382013b1c846195f08e2a68ee,1,1.28125
1,A,b1d88183f96bde649f9f0d3366bfa45b,1,1.5385934819897085
1,A,b1d88183f96bde649f9f0d3366bfa45b,1,1.5385934819897085
0,D,08fb5988d20ae1dad6a28b6452c6f9ff,1,1.3621683967704727
0,A,844455d874469ab8a714ae8abc7f96b3,1,1.5385934819897085
0,A,844455d874469ab8a714ae8abc7f96b3,1,1.5385934819897085
0,A,844455d874469ab8a714ae8abc7f96b3,1,1.5385934819897085
0,F,d4b905ffe74e83325996c34a90578e13,1,1.195583596214511
1,F,3fdfea4c6b07833c0b4c07522123ac2e,1,1.195583596214511
1,A,fc47df088ae2e67c45f8d69e7edc92c8,1,1.5385934819897085
1,A,fc47df088ae2e67c45f8d69e7edc92c8,1,1.5385934819897085
1,F,64086315bfd23fb3bcb5193a97741e19,1,1.195583596214511
0,F,64086315bfd23fb3bcb5193a97741e19,1,1.195583596214511
0,F,64086315bfd23fb3bcb5193a97741e19,1,1.195583596214511
0,C,a32e93539aea2fa913c02c7a40ccb291,1,1.4331065759637187
1,C,a32e93539aea2fa913c02c7a40ccb291,1,1.4331065759637187
1,G,1b9785ffacc5c9ac3cc40191039d374f,1,1.2855464159811987
1,G,1b9785ffacc5c9ac3cc40191039d374f,1,1.2855464159811987
0,C,75974416f89250be04a5825c52edf128,1,1.4331065759637187
0,C,75974416f89250be04a5825c52edf128,1,1.4331065759637187
1,D,2179b61f6add5783c31f5e4fc2135421,1,1.3621683967704727
1,D,2179b61f6add5783c31f5e4fc2135421,1,1.3621683967704727
1,G,7229711d4e7e8c9f12cc3098cde6b653,1,1.2855464159811987
1,G,7229711d4e7e8c9f12cc3098cde6b653,1,1.2855464159811987
0,I,1eda53a044a645dfa0e7b1f824035987,1,1.2751031636863823
0,C,6d784741e770623a7120526def236893,1,1.4331065759637187
0,E,d63e91b9a30ec8047ae35bab3b07c438,1,1.28125
1,E,d63e91b9a30ec8047ae35bab3b07c438,1,1.28125
1,E,d63e91b9a30ec8047ae35bab3b07c438,1,1.28125
0,B,21c7934c4388a32df376e51c89b936fd,1,1.3828571428571428
0,B,21c7934c4388a32df376e51c89b936fd,1,1.3828571428571428
1,G,623e41fa2b14830bad5c788abc63e2a9,1,1.2855464159811987
1,G,623e41fa2b14830bad5c788abc63e2a9,1,1.2855464159811987
1,G,623e41fa2b14830bad5c788abc63e2a9,1,1.2855464159811987
0,I,f5fa8a0ebc179ffa7422f577069f819b,1,1.2751031636863823
0,I,f5fa8a0ebc179ffa7422f577069f819b,1,1.2751031636863823
0,I,f5fa8a0ebc179ffa7422f577069f819b,1,1.2751031636863823
0,I,f5fa8a0ebc179ffa7422f577069f819b,1,1.2751031636863823
0,C,68362e50ae1cf73dc0c81a0d3f215270,0,3.30890052356021
0,C,68362e50ae1cf73dc0c81a0d3f215270,0,3.30890052356021
1,D,22e05fb362fa9b914d0be47310fd72b4,1,1.3621683967704727
0,D,22e05fb362fa9b914d0be47310fd72b4,1,1.3621683967704727
0,F,f7fe6b2ae347ffbde5ee1b1f8353f5db,1,1.195583596214511
1,F,f7fe6b2ae347ffbde5ee1b1f8353f5db,1,1.195583596214511
0,I,4d56a2c759e4030575d387d445dde25c,1,1.2751031636863823
0,I,4d56a2c759e4030575d387d445dde25c,1,1.2751031636863823
1,G,d75efe56da0dd4b2ba686423f21c049b,1,1.2855464159811987
0,C,698fc6c77984df73ec08f3ad1525be51,1,1.4331065759637187
0,E,eb1b0452f89130e51f645656a7045993,1,1.28125
0,E,eb1b0452f89130e51f645656a7045993,1,1.28125
0,C,74d0c2c13ed2eb42102341e1412ba0f3,1,1.4331065759637187
0,C,74d0c2c13ed2eb42102341e1412ba0f3,1,1.4331065759637187
1,A,2e61c1a8220daaa86b0c79be43ce2e0b,1,1.5385934819897085
1,A,2e61c1a8220daaa86b0c79be43ce2e0b,1,1.5385934819897085
0,B,ce9a52e355082be81528667c0dffc39a,1,1.3828571428571428
0,C,668b069c2db45caa80b6c42de3419582,0,3.30890052356021
1,H,e5633eb03cee3748d1b6ff7e299a636f,0,2.6447876447876446
1,H,e5633eb03cee3748d1b6ff7e299a636f,0,2.6447876447876446
1,G,7db62f92f70c7ba2a74945f3dba00ca6,0,4.502057613168724
1,G,7db62f92f70c7ba2a74945f3dba00ca6,0,4.502057613168724
0,G,3572eeb0292cfc2cdadc31611f048433,0,4.502057613168724
0,G,3572eeb0292cfc2cdadc31611f048433,0,4.502057613168724
0,G,3572eeb0292cfc2cdadc31611f048433,0,4.502057613168724
0,B,b05b893c3513e74723b59e49228e8c47,1,1.3828571428571428
0,E,d81183cfddf035e8010971961d2fb687,0,4.555555555555556
0,E,d81183cfddf035e8010971961d2fb687,0,4.555555555555556
0,E,d81183cfddf035e8010971961d2fb687,0,4.555555555555556
0,E,d81183cfddf035e8010971961d2fb687,0,4.555555555555556
1,F,b5e8071fe5dd9a933ccb0a08333be7b3,1,1.195583596214511
1,F,b5e8071fe5dd9a933ccb0a08333be7b3,1,1.195583596214511
0,A,796a913bc8167536b719fc6c72017d87,1,1.5385934819897085
0,A,796a913bc8167536b719fc6c72017d87,1,1.5385934819897085
1,H,f08ad126043f71e4addad861728fda1f,1,1.6079812206572772
1,H,f08ad126043f71e4addad861728fda1f,1,1.6079812206572772
1,D,8c48407a9529b4991908a5e2b0ea2792,1,1.3621683967704727
1,C,b285587b6813c8e319359cea6194bf98,1,1.4331065759637187
1,F,e804cd3aa2de754a6dc125c3f403c2cd,1,1.195583596214511
1,F,e804cd3aa2de754a6dc125c3f403c2cd,1,1.195583596214511
0,A,92204525428c4149627e35d2de05a1ae,0,2.856687898089172
0,A,92204525428c4149627e35d2de05a1ae,0,2.856687898089172
0,A,491c40e31bb2078dda3f9543ce5c1d17,0,2.856687898089172
1,A,491c40e31bb2078dda3f9543ce5c1d17,0,2.856687898089172
1,H,9976e63e58f4391e23129b1dc33566da,1,1.6079812206572772
0,H,9976e63e58f4391e23129b1dc33566da,1,1.6079812206572772
1,C,e990396bc3461724d9805a508ae0d482,1,1.4331065759637187
0,D,7e6c2843912f9ad98a2f58f09d67055b,1,1.3621683967704727
0,H,8449b60baaf38bc29341eca959800e39,1,1.6079812206572772
0,H,8449b60baaf38bc29341eca959800e39,1,1.6079812206572772
0,H,8449b60baaf38bc29341eca959800e39,1,1.6079812206572772
0,G,1eccea257f03a59ae88e5233512ad865,1,1.2855464159811987
0,G,1eccea257f03a59ae88e5233512ad865,1,1.2855464159811987
0,G,c0e65ab3d8da65494b76ef2171131962,1,1.2855464159811987
0,C,34a24d62dd26cd4d2893aab3b621b453,1,1.4331065759637187
0,I,7f39cdf0a0fc2ece54dfb60e6f1651c5,1,1.2751031636863823
1,D,224715318ee4f54c7bb1ea0bdab0bbb4,0,3.7611464968152872
1,D,224715318ee4f54c7bb1ea0bdab0bbb4,0,3.7611464968152872
1,E,2ce3195d47cc0b2c62ca0e24def80c63,1,1.28125
0,E,2ce3195d47cc0b2c62ca0e24def80c63,1,1.28125
0,I,610db3dfee7dad1edaf294806f2ba390,0,4.635000000000001
0,I,610db3dfee7dad1edaf294806f2ba390,0,4.635000000000001
0,B,1fa24093ed2d05d16a083af5e1012bab,1,1.3828571428571428
0,B,1fa24093ed2d05d16a083af5e1012bab,1,1.3828571428571428
0,C,61d5afdaeb3ea3407c27f699235de335,0,3.30890052356021
0,E,c0470c4b412188541cd750b6a9f2ac4e,1,1.28125
0,E,c0470c4b412188541cd750b6a9f2ac4e,1,1.28125
1,H,c2c85d5225b765eda412a78339dd8a13,0,2.6447876447876446
1,H,c2c85d5225b765eda412a78339dd8a13,0,2.6447876447876446
1,C,bb09cfc2d27fe4addb0eb9900581b7e4,1,1.4331065759637187
0,C,bb09cfc2d27fe4addb0eb9900581b7e4,1,1.4331065759637187
1,C,bb09cfc2d27fe4addb0eb9900581b7e4,1,1.4331065759637187
1,I,9a27e40da45ff3b423ecce6ee7dfca3b,1,1.2751031636863823
0,C,b870add789ff16f036937258e78db5b5,1,1.4331065759637187
0,C,b870add789ff16f036937258e78db5b5,1,1.4331065759637187
1,G,8e96d8a191bb4ed447d638c0149cc39c,0,4.502057613168724
0,C,1875f5b04b7b1cbf666bd90ff9f1f122,1,1.4331065759637187
0,D,d8121701d924c0d1fc58b708632ab332,0,3.7611464968152872
1,D,d8121701d924c0d1fc58b708632ab332,0,3.7611464968152872
0,E,ad58a0f718d02e83a106f2b98dfdbb50,1,1.28125
0,E,ad58a0f718d02e83a106f2b98dfdbb50,1,1.28125
1,B,668bd4c41092e48d58c54551040e51d8,0,3.6119402985074633
0,B,668bd4c41092e48d58c54551040e51d8,0,3.6119402985074633
0,E,c82131f08351958aef0a81587db8ebbb,1,1.28125
0,E,c82131f08351958aef0a81587db8ebbb,1,1.28125
0,E,c82131f08351958aef0a81587db8ebbb,1,1.28125
0,E,c82131f08351958aef0a81587db8ebbb,1,1.28125
1,I,611103fbd75bf87fbdcc9260cd5eb7eb,1,1.2751031636863823
1,I,611103fbd75bf87fbdcc9260cd5eb7eb,1,1.2751031636863823
1,G,265d47557a64017cde4a6217184ae5b4,1,1.2855464159811987
0,C,ddf9a1d9eed72a0f0ccfae955485451a,0,3.30890052356021
0,C,ddf9a1d9eed72a0f0ccfae955485451a,0,3.30890052356021
1,A,d81eba8810930d185e2e58d3ee266194,0,2.856687898089172
1,D,08fb5988d20ae1dad6a28b6452c6f9ff,1,1.3621683967704727
1,D,08fb5988d20ae1dad6a28b6452c6f9ff,1,1.3621683967704727
1,A,844455d874469ab8a714ae8abc7f96b3,1,1.5385934819897085
1,A,e960025588e2af2376b853bb7d33f918,1,1.5385934819897085
0,A,d226a7159353a7f7996df70842f2a9e7,1,1.5385934819897085
0,A,d226a7159353a7f7996df70842f2a9e7,1,1.5385934819897085
1,B,de36044294812e9ddd21033d36ca5511,1,1.3828571428571428
1,B,de36044294812e9ddd21033d36ca5511,1,1.3828571428571428
1,H,d934024c1de204aca9ff35833fb89ae5,1,1.6079812206572772
1,H,d934024c1de204aca9ff35833fb89ae5,1,1.6079812206572772
1,H,d934024c1de204aca9ff35833fb89ae5,1,1.6079812206572772
0,F,c5beddbaafcc449d2bd1170fc6981072,1,1.195583596214511
1,A,fc47df088ae2e67c45f8d69e7edc92c8,1,1.5385934819897085
0,A,fc47df088ae2e67c45f8d69e7edc92c8,1,1.5385934819897085
0,C,280a75c56530ffbdf6630c262d085a13,1,1.4331065759637187
0,G,96a39dc06a5013c43cce9cb6b144a877,1,1.2855464159811987
0,G,96a39dc06a5013c43cce9cb6b144a877,1,1.2855464159811987
0,I,7b6d20c8cc0adb3d5c89e6f49b840e66,1,1.2751031636863823
1,I,7b6d20c8cc0adb3d5c89e6f49b840e66,1,1.2751031636863823
0,C,6d784741e770623a7120526def236893,1,1.4331065759637187
0,C,6d784741e770623a7120526def236893,1,1.4331065759637187
1,B,21c7934c4388a32df376e51c89b936fd,1,1.3828571428571428
1,B,21c7934c4388a32df376e51c89b936fd,1,1.3828571428571428
1,C,0159adff6bb3f75c2efee644e700221c,0,3.30890052356021
0,D,f1f40f101d5b3afbe6ea98a3f725896c,1,1.3621683967704727
0,D,f1f40f101d5b3afbe6ea98a3f725896c,1,1.3621683967704727
1,C,934713bc4bbda887d1b1a9c152186a80,1,1.4331065759637187
0,C,934713bc4bbda887d1b1a9c152186a80,1,1.4331065759637187
1,G,965d38441b1cc8e06a3ceee0ac14021d,1,1.2855464159811987
1,G,965d38441b1cc8e06a3ceee0ac14021d,1,1.2855464159811987
0,C,68362e50ae1cf73dc0c81a0d3f215270,0,3.30890052356021
0,C,68362e50ae1cf73dc0c81a0d3f215270,0,3.30890052356021
0,I,99661de37d34bdd34b445f2e97da74df,1,1.2751031636863823
1,I,4d56a2c759e4030575d387d445dde25c,1,1.2751031636863823
0,I,4d56a2c759e4030575d387d445dde25c,1,1.2751031636863823
1,I,4d56a2c759e4030575d387d445dde25c,1,1.2751031636863823
0,G,1bb1a54455803cd4e7d0cd3d6f693510,1,1.2855464159811987
